,Selection,Crossover,Mutation,Run,Gens_Best_Fitness
61,tournament_selection,pmx_crossover,prime_slot_swap_mutation,2,"[1.3014923210663576, 1.3534337873080267, 1.3534337873080267, 1.363630831643002, 1.4189148073022313, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508, 1.4388872790495508]"
62,tournament_selection,pmx_crossover,prime_slot_swap_mutation,3,"[1.2965198493190377, 1.3239742103738048, 1.343209214720371, 1.4278064329179947, 1.4278064329179947, 1.4278064329179947, 1.4532874529121993, 1.4563459866705304, 1.4563459866705304, 1.5106317009562444, 1.512060272384816, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673, 1.524203129527673]"
63,tournament_selection,pmx_crossover,prime_slot_swap_mutation,4,"[1.2427513764126341, 1.2822978846711097, 1.3681773399014778, 1.3903201970443348, 1.3996059113300492, 1.4246059113300493, 1.4460026079397275, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703, 1.4488597507968703]"
64,tournament_selection,pmx_crossover,prime_slot_swap_mutation,5,"[1.257984642132715, 1.3558881483627934, 1.451602434077079, 1.451602434077079, 1.454459576934222, 1.4787452912199361, 1.4787452912199361, 1.4787452912199361, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077, 1.5101738626485077]"
65,tournament_selection,pmx_crossover,prime_slot_swap_mutation,6,"[1.2532729643581573, 1.350118806143147, 1.350118806143147, 1.350118806143147, 1.3958330918574324, 1.3958330918574324, 1.3958330918574324, 1.3958330918574324, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469, 1.4101188061431469]"
66,tournament_selection,pmx_crossover,prime_slot_swap_mutation,7,"[1.334862358736598, 1.334862358736598, 1.3584337873080266, 1.3584337873080266, 1.3684337873080266, 1.3812909301651692, 1.4684337873080267, 1.4684337873080267, 1.4684337873080267, 1.4834337873080266, 1.4834337873080266, 1.4834337873080266, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598, 1.489862358736598]"
67,tournament_selection,pmx_crossover,prime_slot_swap_mutation,8,"[1.3330353520718632, 1.3474036511156187, 1.3474036511156187, 1.3506635757751373, 1.3716893654013331, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758, 1.4145465082584758]"
68,tournament_selection,pmx_crossover,prime_slot_swap_mutation,9,"[1.3357505070993914, 1.3357505070993914, 1.3357505070993914, 1.3357505070993914, 1.3613590263691684, 1.3924355259345118, 1.4260069545059404, 1.4830628803245436, 1.4830628803245436, 1.4831773399014778, 1.4944914517531152, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777, 1.4981773399014777]"
69,tournament_selection,pmx_crossover,prime_slot_swap_mutation,10,"[1.3676369168356997, 1.392833961170675, 1.420434656621269, 1.420434656621269, 1.420434656621269, 1.4778296146044625, 1.4778296146044625, 1.4778296146044625, 1.5149724717473196, 1.5206867574616054, 1.5206867574616054, 1.5392581860330339, 1.5392581860330339, 1.5392581860330339, 1.5392581860330339, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053, 1.5456867574616053]"
70,tournament_selection,pmx_crossover,prime_slot_swap_mutation,11,"[1.298410605621559, 1.3077470298464213, 1.3280672268907563, 1.3307461605331787, 1.38883222254419, 1.449088669950739, 1.449088669950739, 1.4800318748188932, 1.4982599246595187, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644, 1.5064604462474644]"
71,tournament_selection,pmx_crossover,prime_slot_swap_mutation,12,"[1.3082323964068385, 1.3532323964068387, 1.3568038249782672, 1.383717762967256, 1.4094320486815415, 1.4180034772529702, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985, 1.4515749058243985]"
72,tournament_selection,pmx_crossover,prime_slot_swap_mutation,13,"[1.3176919733410606, 1.3176919733410606, 1.329235004346566, 1.3532642712257315, 1.384574036511156, 1.3881454650825846, 1.3881454650825846, 1.3881454650825846, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036, 1.4364053897421036]"
73,tournament_selection,pmx_crossover,prime_slot_swap_mutation,14,"[1.2588046942915097, 1.388895972181976, 1.388895972181976, 1.388895972181976, 1.388895972181976, 1.388895972181976, 1.4030947551434365, 1.411753115039119, 1.411753115039119, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794, 1.4259518980005794]"
