generation,run,fitness,strategy
38,25,1.5965155027528253,Normal
39,25,1.5965155027528253,Normal
40,25,1.5986583598956823,Normal
41,25,1.5986583598956823,Normal
42,25,1.5986583598956823,Normal
43,25,1.5986583598956823,Normal
44,25,1.5986583598956823,Normal
45,25,1.5986583598956823,Normal
46,25,1.5986583598956823,Normal
47,25,1.5986583598956823,Normal
48,25,1.5986583598956823,Normal
49,25,1.5986583598956823,Normal
50,25,1.5986583598956823,Normal
51,25,1.5986583598956823,Normal
52,25,1.5986583598956823,Normal
53,25,1.5986583598956823,Normal
54,25,1.604372645609968,Normal
55,25,1.6108012170385395,Normal
56,25,1.6108012170385395,Normal
57,25,1.6108012170385395,Normal
58,25,1.6108012170385395,Normal
59,25,1.6108012170385395,Normal
60,25,1.6108012170385395,Normal
61,25,1.6108012170385395,Normal
62,25,1.6108012170385395,Normal
63,25,1.6108012170385395,Normal
64,25,1.6108012170385395,Normal
65,25,1.6108012170385395,Normal
66,25,1.6108012170385395,Normal
67,25,1.6108012170385395,Normal
68,25,1.6108012170385395,Normal
69,25,1.6108012170385395,Normal
70,25,1.6108012170385395,Normal
71,25,1.6108012170385395,Normal
72,25,1.6108012170385395,Normal
73,25,1.6108012170385395,Normal
74,25,1.6108012170385395,Normal
75,25,1.6108012170385395,Normal
76,25,1.6108012170385395,Normal
77,25,1.6108012170385395,Normal
78,25,1.6108012170385395,Normal
79,25,1.6108012170385395,Normal
80,25,1.6108012170385395,Normal
81,25,1.6108012170385395,Normal
82,25,1.6108012170385395,Normal
83,25,1.6108012170385395,Normal
84,25,1.6108012170385395,Normal
85,25,1.6108012170385395,Normal
86,25,1.6108012170385395,Normal
87,25,1.6108012170385395,Normal
88,25,1.6108012170385395,Normal
89,25,1.6108012170385395,Normal
90,25,1.6108012170385395,Normal
91,25,1.6108012170385395,Normal
92,25,1.6182874529121996,Normal
93,25,1.6182874529121996,Normal
94,25,1.6241437264560998,Normal
95,25,1.6241437264560998,Normal
96,25,1.6241437264560998,Normal
97,25,1.6241437264560998,Normal
98,25,1.6241437264560998,Normal
99,25,1.6241437264560998,Normal
0,26,1.260691104027818,Normal
1,26,1.2861489423355548,Normal
2,26,1.3054346566212691,Normal
3,26,1.3685482468849608,Normal
4,26,1.3685482468849608,Normal
5,26,1.4051782092147205,Normal
6,26,1.4051782092147205,Normal
7,26,1.4317168936540132,Normal
8,26,1.4317168936540132,Normal
9,26,1.4537452912199362,Normal
10,26,1.4537452912199362,Normal
11,26,1.4537452912199362,Normal
12,26,1.4665749058243986,Normal
13,26,1.4665749058243986,Normal
14,26,1.4665749058243986,Normal
15,26,1.470860620110113,Normal
16,26,1.470860620110113,Normal
17,26,1.4844320486815414,Normal
18,26,1.4844320486815414,Normal
19,26,1.4930034772529701,Normal
20,26,1.4930034772529701,Normal
21,26,1.4930034772529701,Normal
22,26,1.5074311793682988,Normal
23,26,1.5074311793682988,Normal
24,26,1.5238597507968703,Normal
25,26,1.5238597507968703,Normal
26,26,1.5238597507968703,Normal
27,26,1.5267168936540132,Normal
28,26,1.566771950159374,Normal
29,26,1.566771950159374,Normal
30,26,1.566771950159374,Normal
31,26,1.5896290930165167,Normal
32,26,1.5896290930165167,Normal
33,26,1.5896290930165167,Normal
34,26,1.5896290930165167,Normal
35,26,1.5896290930165167,Normal
36,26,1.5896290930165167,Normal
37,26,1.5896290930165167,Normal
38,26,1.5896290930165167,Normal
39,26,1.5896290930165167,Normal
40,26,1.5896290930165167,Normal
41,26,1.5896290930165167,Normal
42,26,1.6074862358736597,Normal
43,26,1.6074862358736597,Normal
44,26,1.6074862358736597,Normal
45,26,1.6074862358736597,Normal
46,26,1.6074862358736597,Normal
47,26,1.6074862358736597,Normal
48,26,1.6074862358736597,Normal
49,26,1.6074862358736597,Normal
50,26,1.6074862358736597,Normal
51,26,1.6074862358736597,Normal
52,26,1.6074862358736597,Normal
53,26,1.6074862358736597,Normal
54,26,1.6074862358736597,Normal
55,26,1.6074862358736597,Normal
56,26,1.6074862358736597,Normal
57,26,1.6074862358736597,Normal
58,26,1.6074862358736597,Normal
59,26,1.6074862358736597,Normal
60,26,1.6074862358736597,Normal
61,26,1.6074862358736597,Normal
62,26,1.6074862358736597,Normal
63,26,1.6074862358736597,Normal
64,26,1.6074862358736597,Normal
65,26,1.6074862358736597,Normal
66,26,1.6074862358736597,Normal
67,26,1.6074862358736597,Normal
68,26,1.6074862358736597,Normal
69,26,1.6074862358736597,Normal
70,26,1.6074862358736597,Normal
71,26,1.6074862358736597,Normal
72,26,1.6074862358736597,Normal
73,26,1.6074862358736597,Normal
74,26,1.6074862358736597,Normal
75,26,1.6074862358736597,Normal
76,26,1.6153433787308025,Normal
77,26,1.6153433787308025,Normal
78,26,1.6153433787308025,Normal
79,26,1.621771950159374,Normal
80,26,1.621771950159374,Normal
81,26,1.621771950159374,Normal
82,26,1.621771950159374,Normal
83,26,1.621771950159374,Normal
84,26,1.621771950159374,Normal
85,26,1.621771950159374,Normal
86,26,1.621771950159374,Normal
87,26,1.621771950159374,Normal
88,26,1.621771950159374,Normal
89,26,1.621771950159374,Normal
90,26,1.621771950159374,Normal
91,26,1.621771950159374,Normal
92,26,1.621771950159374,Normal
93,26,1.621771950159374,Normal
94,26,1.621771950159374,Normal
95,26,1.621771950159374,Normal
96,26,1.621771950159374,Normal
97,26,1.621771950159374,Normal
98,26,1.621771950159374,Normal
99,26,1.621771950159374,Normal
0,27,1.334037960011591,Normal
1,27,1.3787771660388293,Normal
2,27,1.3787771660388293,Normal
3,27,1.4680628803245437,Normal
4,27,1.4680628803245437,Normal
5,27,1.4680628803245437,Normal
6,27,1.4844320486815414,Normal
7,27,1.5007186322804984,Normal
8,27,1.5007186322804984,Normal
9,27,1.5100043465662125,Normal
10,27,1.5278614894233555,Normal
11,27,1.5278614894233555,Normal
12,27,1.5278614894233555,Normal
13,27,1.5278614894233555,Normal
14,27,1.5350043465662127,Normal
15,27,1.5350043465662127,Normal
16,27,1.5350043465662127,Normal
17,27,1.5350043465662127,Normal
18,27,1.5350043465662127,Normal
19,27,1.5350043465662127,Normal
20,27,1.5350043465662127,Normal
21,27,1.5350043465662127,Normal
22,27,1.5350043465662127,Normal
23,27,1.5350043465662127,Normal
24,27,1.5450043465662127,Normal
25,27,1.5550043465662127,Normal
26,27,1.5550043465662127,Normal
27,27,1.5550043465662127,Normal
28,27,1.5550043465662127,Normal
29,27,1.5550043465662127,Normal
30,27,1.5550043465662127,Normal
31,27,1.5550043465662127,Normal
32,27,1.5550043465662127,Normal
33,27,1.5550043465662127,Normal
34,27,1.5550043465662127,Normal
35,27,1.5550043465662127,Normal
36,27,1.5550043465662127,Normal
37,27,1.5550043465662127,Normal
38,27,1.5550043465662127,Normal
39,27,1.5550043465662127,Normal
40,27,1.5550043465662127,Normal
41,27,1.5550043465662127,Normal
42,27,1.5550043465662127,Normal
43,27,1.5550043465662127,Normal
44,27,1.5550043465662127,Normal
45,27,1.5550043465662127,Normal
46,27,1.5550043465662127,Normal
47,27,1.5550043465662127,Normal
48,27,1.5550043465662127,Normal
49,27,1.5550043465662127,Normal
50,27,1.5550043465662127,Normal
51,27,1.5645189800057955,Normal
52,27,1.5652332657200811,Normal
53,27,1.5652332657200811,Normal
54,27,1.5652332657200811,Normal
55,27,1.5652332657200811,Normal
56,27,1.5688046942915097,Normal
57,27,1.5688046942915097,Normal
58,27,1.5688046942915097,Normal
59,27,1.5688046942915097,Normal
60,27,1.5688046942915097,Normal
61,27,1.5688046942915097,Normal
62,27,1.570947551434367,Normal
63,27,1.5938046942915098,Normal
64,27,1.5938046942915098,Normal
65,27,1.5938046942915098,Normal
66,27,1.5938046942915098,Normal
67,27,1.5938046942915098,Normal
68,27,1.5938046942915098,Normal
69,27,1.5938046942915098,Normal
70,27,1.5938046942915098,Normal
71,27,1.6045189800057955,Normal
72,27,1.6045189800057955,Normal
73,27,1.6045189800057955,Normal
74,27,1.6223761228629383,Normal
75,27,1.6223761228629383,Normal
76,27,1.6223761228629383,Normal
77,27,1.6223761228629383,Normal
78,27,1.6223761228629383,Normal
79,27,1.6223761228629383,Normal
80,27,1.6223761228629383,Normal
81,27,1.6223761228629383,Normal
82,27,1.6223761228629383,Normal
83,27,1.6223761228629383,Normal
84,27,1.6223761228629383,Normal
85,27,1.6223761228629383,Normal
86,27,1.6223761228629383,Normal
87,27,1.6223761228629383,Normal
88,27,1.6223761228629383,Normal
89,27,1.6223761228629383,Normal
90,27,1.6223761228629383,Normal
91,27,1.6223761228629383,Normal
92,27,1.6223761228629383,Normal
93,27,1.6223761228629383,Normal
94,27,1.6223761228629383,Normal
95,27,1.6223761228629383,Normal
96,27,1.6223761228629383,Normal
97,27,1.6223761228629383,Normal
98,27,1.6223761228629383,Normal
99,27,1.6223761228629383,Normal
0,28,1.300892494929006,Normal
1,28,1.300892494929006,Normal
2,28,1.3155491161982036,Normal
3,28,1.3155491161982036,Normal
4,28,1.3505766444508838,Normal
5,28,1.3741480730223123,Normal
6,28,1.3886945812807883,Normal
7,28,1.4022341350333236,Normal
8,28,1.4022341350333236,Normal
9,28,1.4022341350333236,Normal
10,28,1.438662706461895,Normal
11,28,1.4557186322804985,Normal
12,28,1.4557186322804985,Normal
13,28,1.4900912778904665,Normal
14,28,1.5008055636047521,Normal
15,28,1.5008055636047521,Normal
16,28,1.5008055636047521,Normal
17,28,1.5157186322804985,Normal
18,28,1.5379484207476095,Normal
19,28,1.5379484207476095,Normal
20,28,1.5379484207476095,Normal
21,28,1.5379484207476095,Normal
22,28,1.5379484207476095,Normal
23,28,1.5379484207476095,Normal
24,28,1.5615198493190379,Normal
25,28,1.5615198493190379,Normal
26,28,1.5832874529121992,Normal
27,28,1.5832874529121992,Normal
28,28,1.5832874529121992,Normal
29,28,1.5832874529121992,Normal
30,28,1.5868588814836277,Normal
31,28,1.5868588814836277,Normal
32,28,1.5868588814836277,Normal
33,28,1.5868588814836277,Normal
34,28,1.5868588814836277,Normal
35,28,1.5947160243407705,Normal
36,28,1.600430310055056,Normal
37,28,1.600430310055056,Normal
38,28,1.600430310055056,Normal
39,28,1.600430310055056,Normal
40,28,1.600430310055056,Normal
41,28,1.600430310055056,Normal
42,28,1.600430310055056,Normal
43,28,1.600430310055056,Normal
44,28,1.600430310055056,Normal
45,28,1.600430310055056,Normal
46,28,1.600430310055056,Normal
47,28,1.600430310055056,Normal
48,28,1.600430310055056,Normal
49,28,1.600430310055056,Normal
50,28,1.600430310055056,Normal
51,28,1.600430310055056,Normal
52,28,1.600430310055056,Normal
53,28,1.600430310055056,Normal
54,28,1.600430310055056,Normal
55,28,1.6235163720660677,Normal
56,28,1.6235163720660677,Normal
57,28,1.6235163720660677,Normal
58,28,1.6235163720660677,Normal
59,28,1.6235163720660677,Normal
60,28,1.6235163720660677,Normal
61,28,1.6235163720660677,Normal
62,28,1.6235163720660677,Normal
63,28,1.6235163720660677,Normal
64,28,1.6235163720660677,Normal
65,28,1.6235163720660677,Normal
66,28,1.6235163720660677,Normal
67,28,1.6235163720660677,Normal
68,28,1.625659229208925,Normal
69,28,1.625659229208925,Normal
70,28,1.6413735149232107,Normal
71,28,1.6413735149232107,Normal
72,28,1.6413735149232107,Normal
73,28,1.6413735149232107,Normal
74,28,1.6413735149232107,Normal
75,28,1.6413735149232107,Normal
76,28,1.6413735149232107,Normal
77,28,1.6413735149232107,Normal
78,28,1.6413735149232107,Normal
79,28,1.6413735149232107,Normal
80,28,1.6413735149232107,Normal
81,28,1.6413735149232107,Normal
82,28,1.6413735149232107,Normal
83,28,1.6413735149232107,Normal
84,28,1.6413735149232107,Normal
85,28,1.6413735149232107,Normal
86,28,1.6413735149232107,Normal
87,28,1.6413735149232107,Normal
88,28,1.6413735149232107,Normal
89,28,1.6413735149232107,Normal
90,28,1.6413735149232107,Normal
91,28,1.6413735149232107,Normal
92,28,1.6413735149232107,Normal
93,28,1.6413735149232107,Normal
94,28,1.6413735149232107,Normal
95,28,1.6413735149232107,Normal
96,28,1.6413735149232107,Normal
97,28,1.6413735149232107,Normal
98,28,1.6413735149232107,Normal
99,28,1.6413735149232107,Normal
0,29,1.2731266299623294,Normal
1,29,1.3096377861489426,Normal
2,29,1.3404346566212693,Normal
3,29,1.3832686177919444,Normal
4,29,1.4232874529121993,Normal
5,29,1.4232874529121993,Normal
6,29,1.4306867574616053,Normal
7,29,1.4654303100550563,Normal
8,29,1.4654303100550563,Normal
9,29,1.4654303100550563,Normal
10,29,1.5075731671979138,Normal
11,29,1.5075731671979138,Normal
12,29,1.5075731671979138,Normal
13,29,1.5582874529121995,Normal
14,29,1.5582874529121995,Normal
15,29,1.5582874529121995,Normal
16,29,1.5582874529121995,Normal
17,29,1.5582874529121995,Normal
18,29,1.5582874529121995,Normal
19,29,1.5582874529121995,Normal
20,29,1.5582874529121995,Normal
21,29,1.5582874529121995,Normal
22,29,1.5686308316430022,Normal
23,29,1.5686308316430022,Normal
24,29,1.5854303100550564,Normal
25,29,1.5854303100550564,Normal
26,29,1.6004303100550565,Normal
27,29,1.6004303100550565,Normal
28,29,1.6004303100550565,Normal
29,29,1.6004303100550565,Normal
30,29,1.6004303100550565,Normal
31,29,1.6004303100550565,Normal
32,29,1.6004303100550565,Normal
33,29,1.6004303100550565,Normal
34,29,1.6004303100550565,Normal
35,29,1.6004303100550565,Normal
36,29,1.6004303100550565,Normal
37,29,1.6004303100550565,Normal
38,29,1.6004303100550565,Normal
39,29,1.6004303100550565,Normal
40,29,1.6004303100550565,Normal
41,29,1.6004303100550565,Normal
42,29,1.6004303100550565,Normal
43,29,1.6004303100550565,Normal
44,29,1.609001738626485,Normal
45,29,1.609001738626485,Normal
46,29,1.609001738626485,Normal
47,29,1.609001738626485,Normal
48,29,1.609001738626485,Normal
49,29,1.609001738626485,Normal
50,29,1.609001738626485,Normal
51,29,1.609001738626485,Normal
52,29,1.609001738626485,Normal
53,29,1.609001738626485,Normal
54,29,1.609001738626485,Normal
55,29,1.609001738626485,Normal
56,29,1.6281454650825848,Normal
57,29,1.6281454650825848,Normal
58,29,1.6354303100550567,Normal
59,29,1.6354303100550567,Normal
60,29,1.6354303100550567,Normal
61,29,1.6354303100550567,Normal
62,29,1.6354303100550567,Normal
63,29,1.6354303100550567,Normal
64,29,1.6354303100550567,Normal
65,29,1.6354303100550567,Normal
66,29,1.6354303100550567,Normal
67,29,1.6354303100550567,Normal
68,29,1.6354303100550567,Normal
69,29,1.6354303100550567,Normal
70,29,1.6354303100550567,Normal
71,29,1.6354303100550567,Normal
72,29,1.6354303100550567,Normal
73,29,1.6354303100550567,Normal
74,29,1.6354303100550567,Normal
75,29,1.6354303100550567,Normal
76,29,1.6354303100550567,Normal
77,29,1.6354303100550567,Normal
78,29,1.6354303100550567,Normal
79,29,1.6354303100550567,Normal
80,29,1.6354303100550567,Normal
81,29,1.6354303100550567,Normal
82,29,1.6354303100550567,Normal
83,29,1.6354303100550567,Normal
84,29,1.6354303100550567,Normal
85,29,1.6354303100550567,Normal
86,29,1.6354303100550567,Normal
87,29,1.6354303100550567,Normal
88,29,1.6354303100550567,Normal
89,29,1.6354303100550567,Normal
90,29,1.6354303100550567,Normal
91,29,1.6354303100550567,Normal
92,29,1.6354303100550567,Normal
93,29,1.6354303100550567,Normal
94,29,1.6354303100550567,Normal
95,29,1.6354303100550567,Normal
96,29,1.6354303100550567,Normal
97,29,1.6354303100550567,Normal
98,29,1.6354303100550567,Normal
99,29,1.6354303100550567,Normal
0,0,1.277952767313822,Soft
1,0,1.2887221095334684,Soft
2,0,1.292632570269487,Soft
3,0,1.3841248913358446,Soft
4,0,1.4135482468849607,Soft
5,0,1.4135482468849607,Soft
6,0,1.424976818313532,Soft
7,0,1.424976818313532,Soft
8,0,1.449775427412344,Soft
9,0,1.449775427412344,Soft
10,0,1.4599768183135322,Soft
11,0,1.5062039988409155,Soft
12,0,1.5062039988409155,Soft
13,0,1.529775427412344,Soft
14,0,1.529775427412344,Soft
15,0,1.529775427412344,Soft
16,0,1.529775427412344,Soft
17,0,1.529775427412344,Soft
18,0,1.529775427412344,Soft
19,0,1.529775427412344,Soft
20,0,1.529775427412344,Soft
21,0,1.529775427412344,Soft
22,0,1.529775427412344,Soft
23,0,1.529775427412344,Soft
24,0,1.529775427412344,Soft
25,0,1.529775427412344,Soft
26,0,1.529775427412344,Soft
27,0,1.529775427412344,Soft
28,0,1.529775427412344,Soft
29,0,1.529775427412344,Soft
30,0,1.529775427412344,Soft
31,0,1.529775427412344,Soft
32,0,1.529775427412344,Soft
33,0,1.53048971312663,Soft
34,0,1.53048971312663,Soft
35,0,1.5600594030715735,Soft
36,0,1.5600594030715735,Soft
37,0,1.5600594030715735,Soft
38,0,1.5600594030715735,Soft
39,0,1.5600594030715735,Soft
40,0,1.5600594030715735,Soft
41,0,1.5600594030715735,Soft
42,0,1.5600594030715735,Soft
43,0,1.5607736887858592,Soft
44,0,1.5607736887858592,Soft
45,0,1.5607736887858592,Soft
46,0,1.5607736887858592,Soft
47,0,1.5607736887858592,Soft
48,0,1.5607736887858592,Soft
49,0,1.5607736887858592,Soft
50,0,1.5607736887858592,Soft
51,0,1.5607736887858592,Soft
52,0,1.5607736887858592,Soft
53,0,1.5700594030715733,Soft
54,0,1.5700594030715733,Soft
55,0,1.5700594030715733,Soft
56,0,1.5743451173572878,Soft
57,0,1.5743451173572878,Soft
58,0,1.5743451173572878,Soft
59,0,1.5743451173572878,Soft
60,0,1.5743451173572878,Soft
61,0,1.5743451173572878,Soft
62,0,1.5743451173572878,Soft
63,0,1.5743451173572878,Soft
64,0,1.5743451173572878,Soft
65,0,1.5743451173572878,Soft
66,0,1.5743451173572878,Soft
67,0,1.5743451173572878,Soft
68,0,1.5743451173572878,Soft
69,0,1.5864879745001448,Soft
70,0,1.5864879745001448,Soft
71,0,1.5864879745001448,Soft
72,0,1.5864879745001448,Soft
73,0,1.5864879745001448,Soft
74,0,1.5864879745001448,Soft
75,0,1.5958881483627931,Soft
76,0,1.5958881483627931,Soft
77,0,1.5958881483627931,Soft
78,0,1.5958881483627931,Soft
79,0,1.5958881483627931,Soft
80,0,1.5958881483627931,Soft
81,0,1.5958881483627931,Soft
82,0,1.5958881483627931,Soft
83,0,1.5958881483627931,Soft
84,0,1.5958881483627931,Soft
85,0,1.5958881483627931,Soft
86,0,1.5958881483627931,Soft
87,0,1.5958881483627931,Soft
88,0,1.5958881483627931,Soft
89,0,1.5958881483627931,Soft
90,0,1.5958881483627931,Soft
91,0,1.5999174152419586,Soft
92,0,1.5999174152419586,Soft
93,0,1.6108881483627933,Soft
94,0,1.6108881483627933,Soft
95,0,1.6237452912199362,Soft
96,0,1.6237452912199362,Soft
97,0,1.6237452912199362,Soft
98,0,1.6237452912199362,Soft
99,0,1.6237452912199362,Soft
0,1,1.250860620110113,Soft
1,1,1.3044320486815415,Soft
2,1,1.3158606201101128,Soft
3,1,1.3793451173572877,Soft
4,1,1.3793451173572877,Soft
5,1,1.380773688785859,Soft
6,1,1.4251463343958273,Soft
7,1,1.4251463343958273,Soft
8,1,1.465031874818893,Soft
9,1,1.465031874818893,Soft
10,1,1.5007461605331787,Soft
11,1,1.5007461605331787,Soft
12,1,1.5007461605331787,Soft
13,1,1.5050318748188931,Soft
14,1,1.5050318748188931,Soft
15,1,1.5050318748188931,Soft
16,1,1.5343175891046072,Soft
17,1,1.5471747319617501,Soft
18,1,1.5471747319617501,Soft
19,1,1.5586033033903215,Soft
20,1,1.5586033033903215,Soft
21,1,1.5586033033903215,Soft
22,1,1.5586033033903215,Soft
23,1,1.5771747319617502,Soft
24,1,1.5771747319617502,Soft
25,1,1.5771747319617502,Soft
26,1,1.5771747319617502,Soft
27,1,1.5771747319617502,Soft
28,1,1.5771747319617502,Soft
29,1,1.5771747319617502,Soft
30,1,1.5771747319617502,Soft
31,1,1.5828890176760357,Soft
32,1,1.5828890176760357,Soft
33,1,1.5828890176760357,Soft
34,1,1.5828890176760357,Soft
35,1,1.5828890176760357,Soft
36,1,1.5828890176760357,Soft
37,1,1.5828890176760357,Soft
38,1,1.5828890176760357,Soft
39,1,1.5828890176760357,Soft
40,1,1.5828890176760357,Soft
41,1,1.5828890176760357,Soft
42,1,1.5828890176760357,Soft
43,1,1.5828890176760357,Soft
44,1,1.5828890176760357,Soft
45,1,1.5828890176760357,Soft
46,1,1.5907461605331785,Soft
47,1,1.5907461605331785,Soft
48,1,1.5907461605331785,Soft
49,1,1.5907461605331785,Soft
50,1,1.5907461605331785,Soft
51,1,1.5907461605331785,Soft
52,1,1.5907461605331785,Soft
53,1,1.5907461605331785,Soft
54,1,1.5986033033903215,Soft
55,1,1.5986033033903215,Soft
56,1,1.5986033033903215,Soft
57,1,1.5986033033903215,Soft
58,1,1.5993175891046072,Soft
59,1,1.5993175891046072,Soft
60,1,1.60217473196175,Soft
61,1,1.6028890176760358,Soft
62,1,1.6028890176760358,Soft
63,1,1.6028890176760358,Soft
64,1,1.6028890176760358,Soft
65,1,1.6028890176760358,Soft
66,1,1.6028890176760358,Soft
67,1,1.6028890176760358,Soft
68,1,1.6028890176760358,Soft
69,1,1.6028890176760358,Soft
70,1,1.6028890176760358,Soft
71,1,1.6028890176760358,Soft
72,1,1.6028890176760358,Soft
73,1,1.6028890176760358,Soft
74,1,1.6028890176760358,Soft
75,1,1.6028890176760358,Soft
76,1,1.6028890176760358,Soft
77,1,1.6028890176760358,Soft
78,1,1.6028890176760358,Soft
79,1,1.6028890176760358,Soft
80,1,1.6028890176760358,Soft
81,1,1.6028890176760358,Soft
82,1,1.6028890176760358,Soft
83,1,1.6028890176760358,Soft
84,1,1.6028890176760358,Soft
85,1,1.6028890176760358,Soft
86,1,1.6028890176760358,Soft
87,1,1.6028890176760358,Soft
88,1,1.6028890176760358,Soft
89,1,1.6028890176760358,Soft
90,1,1.6028890176760358,Soft
91,1,1.6028890176760358,Soft
92,1,1.60717473196175,Soft
93,1,1.60717473196175,Soft
94,1,1.60717473196175,Soft
95,1,1.60717473196175,Soft
96,1,1.60717473196175,Soft
97,1,1.60717473196175,Soft
98,1,1.60717473196175,Soft
99,1,1.60717473196175,Soft
0,2,1.2301231527093595,Soft
1,2,1.3446334395827297,Soft
2,2,1.3446334395827297,Soft
3,2,1.3814604462474644,Soft
4,2,1.3975456389452332,Soft
5,2,1.3975456389452332,Soft
6,2,1.4504027818023764,Soft
7,2,1.4504027818023764,Soft
8,2,1.4875456389452333,Soft
9,2,1.5168313532309476,Soft
10,2,1.5168313532309476,Soft
11,2,1.5311170675166619,Soft
12,2,1.5311170675166619,Soft
13,2,1.5311170675166619,Soft
14,2,1.5768313532309477,Soft
15,2,1.5768313532309477,Soft
16,2,1.5768313532309477,Soft
17,2,1.5775456389452334,Soft
18,2,1.5775456389452334,Soft
19,2,1.5846884960880905,Soft
20,2,1.5846884960880905,Soft
21,2,1.5846884960880905,Soft
22,2,1.598259924659519,Soft
23,2,1.6025456389452333,Soft
24,2,1.6061170675166618,Soft
25,2,1.6061170675166618,Soft
26,2,1.6061170675166618,Soft
27,2,1.6096884960880904,Soft
28,2,1.6096884960880904,Soft
29,2,1.6096884960880904,Soft
30,2,1.6096884960880904,Soft
31,2,1.6096884960880904,Soft
32,2,1.6096884960880904,Soft
33,2,1.6096884960880904,Soft
34,2,1.6096884960880904,Soft
35,2,1.6096884960880904,Soft
36,2,1.6096884960880904,Soft
37,2,1.6096884960880904,Soft
38,2,1.6096884960880904,Soft
39,2,1.6096884960880904,Soft
40,2,1.6096884960880904,Soft
41,2,1.6096884960880904,Soft
42,2,1.6096884960880904,Soft
43,2,1.6096884960880904,Soft
44,2,1.6096884960880904,Soft
45,2,1.6096884960880904,Soft
46,2,1.6096884960880904,Soft
47,2,1.6096884960880904,Soft
48,2,1.6096884960880904,Soft
49,2,1.6096884960880904,Soft
50,2,1.6096884960880904,Soft
51,2,1.6096884960880904,Soft
52,2,1.6096884960880904,Soft
53,2,1.6096884960880904,Soft
54,2,1.6096884960880904,Soft
55,2,1.6096884960880904,Soft
56,2,1.6096884960880904,Soft
57,2,1.6096884960880904,Soft
58,2,1.6096884960880904,Soft
59,2,1.6096884960880904,Soft
60,2,1.6096884960880904,Soft
61,2,1.6096884960880904,Soft
62,2,1.6096884960880904,Soft
63,2,1.6096884960880904,Soft
64,2,1.6096884960880904,Soft
65,2,1.6096884960880904,Soft
66,2,1.6096884960880904,Soft
67,2,1.6096884960880904,Soft
68,2,1.6096884960880904,Soft
69,2,1.6096884960880904,Soft
70,2,1.6096884960880904,Soft
71,2,1.6096884960880904,Soft
72,2,1.6096884960880904,Soft
73,2,1.6096884960880904,Soft
74,2,1.6096884960880904,Soft
75,2,1.6096884960880904,Soft
76,2,1.6096884960880904,Soft
77,2,1.6096884960880904,Soft
78,2,1.6096884960880904,Soft
79,2,1.6096884960880904,Soft
80,2,1.6096884960880904,Soft
81,2,1.6096884960880904,Soft
82,2,1.6096884960880904,Soft
83,2,1.6096884960880904,Soft
84,2,1.6096884960880904,Soft
85,2,1.6096884960880904,Soft
86,2,1.6096884960880904,Soft
87,2,1.6096884960880904,Soft
88,2,1.6096884960880904,Soft
89,2,1.6096884960880904,Soft
90,2,1.6096884960880904,Soft
91,2,1.6096884960880904,Soft
92,2,1.618259924659519,Soft
93,2,1.618259924659519,Soft
94,2,1.618259924659519,Soft
95,2,1.618259924659519,Soft
96,2,1.618259924659519,Soft
97,2,1.618259924659519,Soft
98,2,1.618259924659519,Soft
99,2,1.618259924659519,Soft
0,3,1.3029759490002895,Soft
1,3,1.3228614894233555,Soft
2,3,1.3856911040278181,Soft
3,3,1.3962039988409156,Soft
4,3,1.409775427412344,Soft
5,3,1.423374384236453,Soft
6,3,1.434775427412344,Soft
7,3,1.447632570269487,Soft
8,3,1.447632570269487,Soft
9,3,1.447632570269487,Soft
10,3,1.447632570269487,Soft
11,3,1.447632570269487,Soft
12,3,1.471973341060562,Soft
13,3,1.471973341060562,Soft
14,3,1.471973341060562,Soft
15,3,1.471973341060562,Soft
16,3,1.5084019124891335,Soft
17,3,1.5084019124891335,Soft
18,3,1.5084019124891335,Soft
19,3,1.5084019124891335,Soft
20,3,1.5405447696319907,Soft
21,3,1.5405447696319907,Soft
22,3,1.5405447696319907,Soft
23,3,1.5405447696319907,Soft
24,3,1.5405447696319907,Soft
25,3,1.5949449434946392,Soft
26,3,1.5949449434946392,Soft
27,3,1.5949449434946392,Soft
28,3,1.5949449434946392,Soft
29,3,1.619372645609968,Soft
30,3,1.6315155027528254,Soft
31,3,1.6315155027528254,Soft
32,3,1.6315155027528254,Soft
33,3,1.6315155027528254,Soft
34,3,1.6315155027528254,Soft
35,3,1.6315155027528254,Soft
36,3,1.644372645609968,Soft
37,3,1.644372645609968,Soft
38,3,1.644372645609968,Soft
39,3,1.644372645609968,Soft
40,3,1.644372645609968,Soft
41,3,1.644372645609968,Soft
42,3,1.644372645609968,Soft
43,3,1.644372645609968,Soft
44,3,1.644372645609968,Soft
45,3,1.644372645609968,Soft
46,3,1.644372645609968,Soft
47,3,1.644372645609968,Soft
48,3,1.644372645609968,Soft
49,3,1.644372645609968,Soft
50,3,1.644372645609968,Soft
51,3,1.644372645609968,Soft
52,3,1.644372645609968,Soft
53,3,1.644372645609968,Soft
54,3,1.644372645609968,Soft
55,3,1.644372645609968,Soft
56,3,1.644372645609968,Soft
57,3,1.644372645609968,Soft
58,3,1.644372645609968,Soft
59,3,1.644372645609968,Soft
60,3,1.644372645609968,Soft
61,3,1.644372645609968,Soft
62,3,1.6536583598956824,Soft
63,3,1.6536583598956824,Soft
64,3,1.6536583598956824,Soft
65,3,1.6536583598956824,Soft
66,3,1.6536583598956824,Soft
67,3,1.6536583598956824,Soft
68,3,1.6536583598956824,Soft
